NAME	DESCRIPTION	SMARTA_GITR_KO_1_htsqct	SMARTA_GITR_KO_2_htsqct	SMARTA_GITR_KO_3_htsqct	SMARTA_GITR_WT_1_htsqct	SMARTA_GITR_WT_2_htsqct	SMARTA_GITR_WT_3_htsqct
Pdcd6	Pdcd6	75.0030813948163	81.7623024264363	76.0593726795405	70.5129705484991	71.3259232912393	71.0162424291613
Pdcd6ip	Pdcd6ip	286.770770878852	282.197037577669	292.154739050129	287.465597656276	296.193359704151	300.1475284347
Pdcd7	Pdcd7	28.6211952974064	28.968088468644	30.1810613246377	29.6542324575621	30.3016808047124	29.9450531507914
Pdcl	Pdcl	39.1901426270938	29.2226410913913	41.4892776293352	41.20887889198	34.8970643826329	39.7288248267827
Pdcl3	Pdcl3	50.0749435551397	47.143145732802	53.7011185245907	53.221401758531	49.6858442606681	52.1715107049564
Pddc1	Pddc1	37.5622817740155	43.2994011293176	33.0984778598679	33.3441778223995	33.9779876670488	32.5007085490055
Pde12	Pde12	48.4470827020614	49.8668587961983	47.9437389904639	46.137784014354	49.3516345459102	50.0030758216232
Pde1b	Pde1b	20.1417410030135	19.6514624760924	17.2205029114913	16.6990228189723	21.2780185062502	15.0499706783719
Pde2a	Pde2a	99.9798120957788	129.66910602748	119.588260098992	99.2245162340224	93.7458249895789	86.7890247353109
Pde3b	Pde3b	252.148357212635	178.46684380814	230.579177664961	262.848005952178	247.98360835033	258.844006847401
Pde4b	Pde4b	88.2203396645863	82.8568787042498	85.818518257567	88.5586887560981	96.3916518980786	93.8880675081278
Pde4d	Pde4d	36.9791674385845	32.0736304661612	37.1002439037677	33.6404508078974	35.8996935269065	34.7465875353148
Pde4dip	Pde4dip	44.0980216169717	39.1756486408112	46.6528467182382	42.7710455427871	47.2071222095473	41.2260774843223
Pde6d	Pde6d	22.9358305269539	20.7460387539059	19.3633840833861	21.4393905869386	19.2449094081399	21.2454989164666
Pde7a	Pde7a	123.207199790448	96.8827282176266	114.579598082756	121.579659685227	123.76899769866	124.142897070824
Pdf	Pdf	21.5995268415911	23.18974393228	18.8470271744958	19.0422727951829	21.2223168871239	20.7033901956334
Pdha1	Pdha1	160.405035104819	139.953031986472	160.251366674103	152.392050177008	158.248299937845	163.587760186694
Pdhb	Pdhb	93.4440722528226	70.8419949105767	82.3847448134466	82.5793612305952	84.4158037859221	84.9303662638825
Pdhx	Pdhx	13.5331118681285	11.9639732691236	12.3667479679226	12.6858705608644	12.8113723990512	13.1396828049593
Pdia3	Pdia3	660.255502722427	557.495699078886	682.159112334969	769.90575367794	656.02581926011	814.608704505494
Pdia4	Pdia4	161.668449498253	144.35679236	175.819527477145	214.366971961613	167.522619522376	216.662785426373
Pdia6	Pdia6	185.94058371057	150.54242109276	195.776722005755	250.269871022404	181.197367017885	258.947265651369
Pdik1l	Pdik1l	47.3051504618423	30.011754221908	46.1364898093479	41.8822265862934	43.2523072515793	46.0792412708298
Pdk1	Pdk1	87.5643360372264	79.4967840839853	70.017996845524	84.3031313280375	101.627604095952	91.1258945019772
Pdk3	Pdk3	43.879353741185	42.6630195724493	41.2052813294455	42.9595828971948	44.0599807289108	44.7626915202347
Pdlim1	Pdlim1	33.4804814259983	83.6714470970412	57.0574384323776	39.4312409789926	57.0941596044673	56.9988597904719
Pdlim2	Pdlim2	88.6576754161596	113.326827647103	85.2247078123432	84.33006523581	80.6559444948962	81.2388640220177
Pdlim5	Pdlim5	69.3177166243637	51.0378008608359	69.8114540819679	69.0316056210096	73.3033307702233	68.1766253200345
Pdlim7	Pdlim7	16.9103157274999	22.7060939490602	15.0259860487076	17.237700974423	16.9611430239612	15.5662646982131
Pdp2	Pdp2	12.7556260875538	14.1785810870252	14.8710789760405	14.3288389349891	15.6243041649298	13.5527180208323
Pdpk1	Pdpk1	151.05090930728	131.730982271733	161.671348173551	153.846481196725	171.867345814228	160.464181366655
Pdpr	Pdpr	23.0087198188827	21.2551439994005	27.082919871296	27.9035284523472	27.711555515339	28.4994298952359
Pdrg1	Pdrg1	81.2472640700569	79.52223934626	76.4466403612082	78.70087851135	77.7873111098912	76.3857002355101
Pds5a	Pds5a	216.141046999769	158.942657643421	226.422504548394	239.173101020119	241.912131865562	253.603622546013
Pds5b	Pds5b	103.332719524507	71.8602054015659	103.039021169058	111.533312086071	111.208282585677	115.778933949396
Pdxdc1	Pdxdc1	38.7042140142346	34.5682461690849	40.4307459661101	43.9292035770061	43.2523072515793	42.4909978329333
Pdzd11	Pdzd11	30.1518704279129	31.4372489092929	31.3170465241964	32.8054996669488	29.521858136944	33.7398141966244
Pdzd8	Pdzd8	81.8303784054879	66.3109582256745	81.5585737592221	81.1787980264233	87.8971549813164	86.9697276422553
Pea15a	Pea15a	44.9241002588323	44.3685221448563	47.9695568359084	46.3263213687618	41.6091094873532	45.4855031480124
Peak1	Peak1	92.2778435819606	100.726472821111	115.844672509538	98.9821110640695	108.729560534556	92.0294090366994
Pear1	Pear1	57.7040227770291	81.4313840168648	50.5513413803599	51.7669707388141	58.124639558304	48.1444173501948
Pebp1	Pebp1	83.9684643020684	100.370099149265	77.7891683243229	78.1891342636718	76.1441133456651	80.4386082912638
Pecam1	Pecam1	185.454655097711	181.165101609261	174.399545977697	158.452179425829	179.693423301474	162.994022063877
Pef1	Pef1	40.1377034221693	46.4303983891095	38.0813220306593	35.7951634297003	37.9606534345799	37.6636487474178
Peli1	Peli1	209.167971405239	153.266134156156	193.659658679305	192.388903219224	206.597305339482	191.054602042247
Pelp1	Pelp1	41.498303538175	32.7100120230295	42.8576234378945	44.0908070236413	40.1887181996323	44.0915092944411
Peo1	Peo1	18.5624730112211	15.527709987586	18.35648811105	18.4227929164146	17.2118003100296	17.2442202626971
Pepd	Pepd	34.4523386517167	35.9682855941951	36.5580691494329	35.9028990607904	33.1981649992805	33.4042230837276
Per1	Per1	35.5213816000069	42.4593774742515	38.9849466212173	36.6031806628763	42.11042405949	37.8959810563463
